Product_Title,Price,Shop,Category_Id
SAPPHIRE PULSE RADEON RX 570 4G GDDR5 HDMI DP GraphicsCard,13100 ,TECHLAND,1
XFX Amd Radeon RX590 Fatboy 8GB OC DDR5 Graphics Card,27200 ,TECHLAND,1
ZOTAC GeForce® GTX 1060 3GB AMP Edition Graphics card,19700 ,TECHLAND,1
ZOTAC GeForce GTX 1060 AMP Edition,26900 ,TECHLAND,1
ASUS ROG Strix GeForce RTX 2070 OC edition 8GB GDDR6 Graphics Card,72500 ,TECHLAND,1
Gigabyte GT 1030 2GB OC Graphics card,8000 ,TECHLAND,1
Sapphire Nitro+ Radeon RX 570 8GB GDDR5 Graphics Card,16899 ,TECHLAND,1
Sapphire Nitro+ RX 590 Radeon Special edition 8GB GDDR5 Graphic Card,24400 ,TECHLAND,1
GALAX GeForce RTX 2080 OC 8GB GDDR6 Graphics Card,79999 ,TECHLAND,1
Asus Phoenix GeForce GT 1030 OC 2GB DDR4 Graphics Card #PH-GT1030-O2GD4,8800 ,TECHLAND,1
Asus GeForce GT 710 2GB DDR5 Graphics Card,5800 ,TECHLAND,1
GALAX GeForce® GTX 1050 Ti EXOC 4 GB DDR5 Graphics Card,19000 ,TECHLAND,1
GALAX GeForce® GTX 1050 Ti OC DDR5 4 GB Graphics Card,18000 ,TECHLAND,1
ASUS Radeon RX 580 Dual-fan OC Edition 8GB GDDR5 Graphics Card,26000 ,TECHLAND,1
Afox Geforce GTX1050Ti 4GB Graphics card,16500 ,TECHLAND,1
Asus Dual series Radeon RX 580 OC edition 4GB GDDR5 AMD Graphics Card,23000 ,TECHLAND,1
ZOTAC GeForce GT 1030 2GB DDR5 64-bit Graphics Card,8200 ,TECHLAND,1
SAPPHIRE NITRO+ Radeon RX 580 8GB DDR5 Graphics Card,22300 ,TECHLAND,1
ZOTAC GeForce GTX 1050 Ti OC 4GB GDDR5 Gaming Graphics Card,16800 ,TECHLAND,1
MSI GEFORCE® GTX 1050 TI 4GT OC Graphics Card,17800 ,TECHLAND,1
Gigabyte GTX 710 1GB DDR3 Low Profile Graphics Card,3000 ,TECHLAND,1
Zotac GeForce GTX 1060 6GB GDDR5 Graphics Card,27700 ,TECHLAND,1
ZOTAC GeForce GT 730 2GB DDR-5 Graphics Card,5900 ,TECHLAND,1
